"Plot Title: 22"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 2403259, SEN S/N: 2403259)","Coupler Detached (LGR S/N: 2403259)","Coupler Attached (LGR S/N: 2403259)","Host Connected (LGR S/N: 2403259)","Stopped (LGR S/N: 2403259)","End Of File (LGR S/N: 2403259)"
66,07/11/16 01:40:11 AM,13.714,,,,,
67,07/11/16 02:40:16 AM,13.594,,,,,
68,07/11/16 03:40:21 AM,13.449,,,,,
69,07/11/16 04:40:26 AM,13.209,,,,,
70,07/11/16 05:40:31 AM,13.305,,,,,
71,07/11/16 06:40:36 AM,13.930,,,,,
72,07/11/16 07:40:41 AM,14.314,,,,,
73,07/11/16 08:40:46 AM,14.577,,,,,
74,07/11/16 09:40:51 AM,14.457,,,,,
75,07/11/16 10:40:56 AM,15.175,,,,,
76,07/11/16 11:41:01 AM,15.461,,,,,
77,07/11/16 12:41:06 PM,15.939,,,,,
78,07/11/16 01:41:11 PM,6.357,,,,,
79,07/11/16 02:41:16 PM,6.357,,,,,
80,07/11/16 03:41:21 PM,6.357,,,,,
81,07/11/16 04:41:26 PM,6.357,,,,,
82,07/11/16 05:41:31 PM,6.357,,,,,
83,07/11/16 06:41:36 PM,6.357,,,,,
84,07/11/16 07:41:41 PM,6.357,,,,,
85,07/11/16 08:41:46 PM,6.357,,,,,
86,07/11/16 09:41:51 PM,6.382,,,,,
87,07/11/16 10:41:56 PM,6.357,,,,,
88,07/11/16 11:42:01 PM,6.382,,,,,
89,07/12/16 12:42:06 AM,6.357,,,,,
90,07/12/16 01:42:11 AM,6.357,,,,,
91,07/12/16 02:42:16 AM,6.357,,,,,
92,07/12/16 03:42:21 AM,6.357,,,,,
93,07/12/16 04:42:26 AM,6.357,,,,,
94,07/12/16 05:42:31 AM,6.357,,,,,
95,07/12/16 06:42:36 AM,6.357,,,,,
96,07/12/16 07:42:41 AM,6.357,,,,,
97,07/12/16 08:42:46 AM,13.762,,,,,
98,07/12/16 09:42:51 AM,13.954,,,,,
99,07/12/16 10:42:56 AM,14.026,,,,,
100,07/12/16 11:43:01 AM,14.098,,,,,
101,07/12/16 12:43:06 PM,14.649,,,,,
102,07/12/16 01:43:11 PM,14.816,,,,,
103,07/12/16 02:43:16 PM,15.963,,,,,
104,07/12/16 03:43:21 PM,5.898,,,,,
105,07/12/16 04:43:26 PM,6.000,,,,,
106,07/12/16 05:43:31 PM,6.000,,,,,
107,07/12/16 06:43:36 PM,6.000,,,,,
108,07/12/16 07:43:41 PM,5.949,,,,,
109,07/12/16 08:43:46 PM,5.949,,,,,
110,07/12/16 09:43:51 PM,5.949,,,,,
111,07/12/16 10:43:56 PM,5.898,,,,,
112,07/12/16 11:44:01 PM,5.898,,,,,
113,07/13/16 12:44:06 AM,5.898,,,,,
114,07/13/16 01:44:11 AM,5.898,,,,,
115,07/13/16 02:44:16 AM,5.898,,,,,
116,07/13/16 03:44:21 AM,5.898,,,,,
117,07/13/16 04:44:26 AM,5.924,,,,,
118,07/13/16 05:44:31 AM,5.924,,,,,
119,07/13/16 06:44:36 AM,5.949,,,,,
120,07/13/16 07:44:41 AM,5.949,,,,,
121,07/13/16 08:44:46 AM,5.949,,,,,
122,07/13/16 09:44:51 AM,5.949,,,,,
123,07/13/16 10:44:56 AM,5.898,,,,,
124,07/13/16 11:45:01 AM,16.796,,,,,
125,07/13/16 12:45:06 PM,15.485,,,,,
126,07/13/16 01:45:11 PM,15.247,,,,,
127,07/13/16 02:45:16 PM,14.912,,,,,
128,07/13/16 03:45:21 PM,15.390,,,,,
129,07/13/16 04:45:26 PM,15.652,,,,,
130,07/13/16 05:45:31 PM,15.700,,,,,
131,07/13/16 06:45:36 PM,15.581,,,,,
132,07/13/16 07:45:41 PM,15.461,,,,,
133,07/13/16 08:45:46 PM,15.270,,,,,
134,07/13/16 09:45:51 PM,15.247,,,,,
135,07/13/16 10:45:56 PM,15.008,,,,,
136,07/13/16 11:46:01 PM,14.984,,,,,
137,07/14/16 12:46:06 AM,14.912,,,,,
138,07/14/16 01:46:11 AM,14.697,,,,,
139,07/14/16 02:46:16 AM,14.577,,,,,
140,07/14/16 03:46:21 AM,14.649,,,,,
141,07/14/16 04:46:26 AM,14.625,,,,,
142,07/14/16 05:46:31 AM,14.601,,,,,
143,07/14/16 06:46:36 AM,14.314,,,,,
144,07/14/16 07:46:41 AM,14.385,,,,,
145,07/14/16 08:46:46 AM,15.031,,,,,
146,07/14/16 09:46:51 AM,15.581,,,,,
147,07/14/16 10:46:56 AM,16.272,,,,,
148,07/14/16 11:47:01 AM,6.737,,,,,
149,07/14/16 12:47:06 PM,6.763,,,,,
150,07/14/16 01:47:11 PM,6.763,,,,,
151,07/14/16 02:47:16 PM,6.813,,,,,
152,07/14/16 03:47:21 PM,6.813,,,,,
153,07/14/16 04:47:26 PM,6.839,,,,,
154,07/14/16 05:47:31 PM,6.712,,,,,
155,07/14/16 06:47:36 PM,6.864,,,,,
156,07/14/16 07:47:41 PM,6.813,,,,,
157,07/14/16 08:47:46 PM,6.813,,,,,
158,07/14/16 09:47:51 PM,6.864,,,,,
159,07/14/16 10:47:56 PM,7.066,,,,,
160,07/14/16 11:48:01 PM,7.015,,,,,
161,07/15/16 12:48:06 AM,6.940,,,,,
162,07/15/16 01:48:11 AM,7.041,,,,,
163,07/15/16 02:48:16 AM,6.990,,,,,
164,07/15/16 03:48:21 AM,7.015,,,,,
165,07/15/16 04:48:26 AM,6.914,,,,,
166,07/15/16 05:48:31 AM,6.965,,,,,
167,07/15/16 06:48:36 AM,14.457,,,,,
168,07/15/16 07:48:41 AM,14.864,,,,,
169,07/15/16 08:48:46 AM,15.438,,,,,
170,07/15/16 09:48:51 AM,15.557,,,,,
171,07/15/16 09:57:25 AM,,,Logged,Logged,,
172,07/15/16 09:57:33 AM,,,,,Logged,Logged
