"Species","Sex","Carapace_Width","Shell_Condition","PCR_Result","Year","Latitude","Longitude","Depth","Bottom_Temp","Julian_Day","Location"
"Chionoecetes bairdi",1,29,2,0,2014,56.67659,-169.48468,80,5,190,"PI"
"Chionoecetes bairdi",1,28,2,0,2014,56.67659,-169.48468,80,5,190,"PI"
"Chionoecetes bairdi",1,29,2,1,2014,56.67659,-169.48468,80,5,190,"PI"
"Chionoecetes bairdi",1,27,2,0,2014,56.67659,-169.48468,80,5,190,"PI"
"Chionoecetes bairdi",2,25,2,0,2014,56.67659,-169.48468,80,5,190,"PI"
"Chionoecetes bairdi",1,28,2,0,2014,56.67659,-169.48468,80,5,190,"PI"
"Chionoecetes bairdi",1,29,2,0,2014,56.67659,-169.48468,80,5,190,"PI"
"Chionoecetes bairdi",1,23,2,0,2014,56.67659,-169.48468,80,5,190,"PI"
"Chionoecetes bairdi",1,32,2,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",2,30,2,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,35,2,1,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,81,2,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,85,3,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,107,3,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,80,2,1,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,101,2,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,109,2,1,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",2,60,3,1,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",2,57,3,1,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",2,44,2,1,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,30,2,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",2,34,2,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",2,46,2,1,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",2,35,2,0,2014,56.33218,-170.67951,121,4.2,190,"PI"
"Chionoecetes bairdi",1,47,2,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,42,2,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,49,3,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,43,2,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,38,2,1,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,34,2,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,42,2,1,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,37,2,1,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,48,3,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,29,2,1,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,32,2,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,25,2,1,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,31,2,1,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,48,3,1,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,42,3,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,46,3,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",2,53,3,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,102,2,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,106,2,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,101,2,0,2014,56.66425,-170.73395,114,4.1,190,"PI"
"Chionoecetes bairdi",1,45,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,47,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",1,81,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,43,2,1,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,35,2,1,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",1,57,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,44,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,46,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",1,56,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,61,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",1,44,2,1,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",1,42,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,46,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,44,2,1,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,41,2,1,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,42,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",1,42,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",1,44,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,44,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",1,44,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,50,2,0,2014,58.67582,-174.28002,158,3.8,214,"SS"
"Chionoecetes bairdi",2,47,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,49,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,47,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,112,3,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,98,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,109,3,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,79,3,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,113,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,61,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,94,4,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,46,2,1,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,74,4,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,41,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,80,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,76,3,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,79,4,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,81,3,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,46,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,46,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",1,82,2,0,2014,55.99561,-163.41067,87,3.9,164,"BB"
"Chionoecetes bairdi",2,80,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,82,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,64,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",2,80,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",2,58,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,81,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,60,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,54,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,78,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,65,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,63,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,80,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",2,79,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,71,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",2,69,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",2,80,3,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,76,2,0,2014,56.31244,-163.4249,85,3.6,164,"BB"
"Chionoecetes bairdi",1,94,3,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,104,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,113,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,106,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,92,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,109,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,100,3,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,108,3,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,84,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,90,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,111,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,110,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,87,3,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,106,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,108,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,107,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,104,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,106,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,110,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,102,2,0,2014,56.66064,-163.37972,75,3.3,164,"BB"
"Chionoecetes bairdi",1,99,3,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",2,24,2,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,41,2,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,96,4,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,103,3,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",2,22,2,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,46,2,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,108,4,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,110,3,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",2,79,3,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,99,3,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",2,84,4,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,98,4,0,2014,57.01143,-171.38434,108,3.8,194,"PI"
"Chionoecetes bairdi",1,72,2,0,2014,58.99275,-177.00202,136,3.1,209,"SS"
"Chionoecetes bairdi",2,26,2,0,2014,58.99275,-177.00202,136,3.1,209,"SS"
"Chionoecetes bairdi",2,30,2,0,2014,58.99275,-177.00202,136,3.1,209,"SS"
"Chionoecetes bairdi",1,57,2,0,2014,58.99275,-177.00202,136,3.1,209,"SS"
"Chionoecetes bairdi",1,69,2,0,2014,58.99275,-177.00202,136,3.1,209,"SS"
"Chionoecetes bairdi",1,21,2,0,2014,58.99275,-177.00202,136,3.1,209,"SS"
"Chionoecetes bairdi",1,79,2,0,2014,58.99275,-177.00202,136,3.1,209,"SS"
"Chionoecetes bairdi",2,32,2,1,2014,58.99275,-177.00202,136,3.1,209,"SS"
"Chionoecetes bairdi",2,79,4,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",2,80,4,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,102,4,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",2,76,4,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",2,69,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",2,73,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",2,76,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",2,81,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",2,71,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,84,4,1,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,101,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,99,4,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",2,80,4,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,95,4,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,108,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,101,4,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,108,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,108,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,106,3,0,2014,56.99241,-168.98227,80,3.2,187,"PI"
"Chionoecetes bairdi",1,24,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,43,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,37,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,27,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,32,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,24,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,44,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,19,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,35,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,22,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,46,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,18,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,24,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,59,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,16,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,25,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,30,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,46,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,25,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,32,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,23,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,26,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,24,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,56,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,23,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,25,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,24,2,0,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,25,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",1,35,2,1,2014,58.67037,-176.89283,137,2.6,210,"SS"
"Chionoecetes bairdi",2,21,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,20,2,1,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,49,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",2,26,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,47,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,19,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,24,2,1,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",2,24,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,30,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",2,25,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",2,33,2,1,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",2,26,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",2,22,2,1,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,26,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",2,25,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",2,25,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,23,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,25,2,0,2014,58.66753,-176.22189,141,2.8,210,"SS"
"Chionoecetes bairdi",1,39,2,0,2014,58.98148,-176.30348,134,2.5,210,"SS"
"Chionoecetes bairdi",1,74,2,0,2014,58.98148,-176.30348,134,2.5,210,"SS"
"Chionoecetes bairdi",2,86,2,0,2014,58.98148,-176.30348,134,2.5,210,"SS"
"Chionoecetes bairdi",1,79,2,0,2014,58.98148,-176.30348,134,2.5,210,"SS"
"Chionoecetes bairdi",2,44,2,0,2014,58.98148,-176.30348,134,2.5,210,"SS"
"Chionoecetes bairdi",1,77,2,0,2014,58.98148,-176.30348,134,2.5,210,"SS"
"Chionoecetes bairdi",1,32,2,1,2014,59.01721,-175.02871,130,2.9,211,"SS"
"Chionoecetes bairdi",1,43,2,0,2014,59.01721,-175.02871,130,2.9,211,"SS"
"Chionoecetes bairdi",2,10,2,0,2014,59.01721,-175.02871,130,2.9,211,"SS"
"Chionoecetes bairdi",1,41,2,1,2014,59.01721,-175.02871,130,2.9,211,"SS"
"Chionoecetes bairdi",1,31,2,1,2014,59.01721,-175.02871,130,2.9,211,"SS"
"Chionoecetes bairdi",1,40,2,0,2014,59.01721,-175.02871,130,2.9,211,"SS"
"Chionoecetes bairdi",1,30,2,0,2014,59.01721,-175.02871,130,2.9,211,"SS"
"Chionoecetes bairdi",1,42,2,0,2014,59.01721,-175.02871,130,2.9,211,"SS"
